Note that the water temp is 1 hour ahead of the tags time
AT	3/24/2023	16:40:29	,5s,	33.3	C	
AT	3/24/2023	16:40:34	,5s,	33.3	C	
AT	3/24/2023	16:40:39	,5s,	33.3	C	
AT	3/24/2023	16:40:44	,5s,	33.3	C	
AT	3/24/2023	16:40:49	,5s,	33.3	C	
AT	3/24/2023	16:40:54	,5s,	33.3	C	
AT	3/24/2023	16:40:59	,5s,	33.3	C	
AT	3/24/2023	16:41:04	,5s,	33.3	C	
AT	3/24/2023	16:41:09	,5s,	33.3	C	
AT	3/24/2023	16:41:14	,5s,	33.4	C	
AT	3/24/2023	16:41:19	,5s,	33.4	C	
AT	3/24/2023	16:41:24	,5s,	33.4	C	
